,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
65,100000,181.0,800,0.5137878019999995,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",30,100000,21
66,0,121.0,800,0.5243849999999988,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",30,100000,22
67,100000,177.0,831,0.5439748790000003,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",30,100000,22
68,0,179.0,831,0.5541302530000003,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",30,100000,23
69,100000,220.0,869,0.5764278370000007,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",30,100000,23
70,0,149.0,869,0.5851092000000016,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",30,100000,24
71,100000,200.0,900,0.6037487229999989,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",30,100000,24
72,0,125.0,900,0.6144828189999991,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",30,100000,25
73,100000,161.0,916,0.631814004999999,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",30,100000,25
74,0,96.0,916,0.6430511320000001,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",30,100000,26
75,100000,177.0,952,0.6662253820000004,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",30,100000,26
76,0,125.0,952,0.6762061730000006,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",30,100000,27
77,100000,218.0,1006,0.7089161389999994,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",30,100000,27
78,0,145.0,1006,0.720085172000001,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",30,100000,28
79,100000,218.0,1056,0.7489350550000005,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",30,100000,28
80,0,154.0,1056,0.7612676180000015,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",30,100000,29
81,100000,203.0,1095,0.7902394279999996,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",30,100000,29
82,0,142.0,1095,0.8023686619999992,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",30,100000,30
83,100000,206.0,1121,0.8264635519999999,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",30,100000,30
84,0,94.0,0,0.00021720699999860926,"[0, 4, 2, 1, 0, 1, 1, 0, 1, 4]",50,100000,0
85,100000,195.0,34,0.013109950000000481,"[4, 4, 4, 4, 4, 2, 1, 1, 1, 4]",50,100000,0
86,0,0.0,34,0.0253726659999991,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 3]",50,100000,1
87,100000,170.0,46,0.03777491600000005,"[3, 4, 1, 2, 0, 3, 4, 4, 4, 3]",50,100000,1
88,0,96.0,46,0.05086580200000057,"[2, 0, 3, 2, 2, 0, 1, 0, 2, 2]",50,100000,2
89,100000,168.0,74,0.06458189099999956,"[2, 3, 4, 3, 2, 0, 4, 4, 2, 3]",50,100000,2
90,0,153.0,74,0.07824502599999761,"[0, 2, 2, 0, 4, 3, 4, 0, 4, 3]",50,100000,3
91,100000,220.0,128,0.09651784499999749,"[0, 2, 4, 4, 4, 4, 4, 2, 4, 3]",50,100000,3
92,0,74.0,128,0.10970574499999941,"[0, 4, 0, 3, 2, 0, 0, 1, 1, 0]",50,100000,4
93,100000,201.0,162,0.1253874849999974,"[0, 4, 4, 3, 2, 4, 3, 4, 1, 4]",50,100000,4
94,0,135.0,162,0.13828771599999712,"[0, 2, 4, 0, 4, 3, 3, 0, 0, 3]",50,100000,5
95,100000,212.0,196,0.1554110669999993,"[4, 2, 4, 4, 4, 4, 3, 4, 0, 3]",50,100000,5
96,0,105.0,196,0.16909804999999878,"[1, 2, 0, 3, 0, 2, 4, 3, 2, 1]",50,100000,6
97,100000,188.0,234,0.18832251899999974,"[1, 4, 2, 3, 2, 2, 4, 4, 4, 3]",50,100000,6
98,0,143.0,234,0.20203424099999978,"[3, 2, 1, 4, 4, 4, 0, 0, 2, 0]",50,100000,7
99,100000,211.0,287,0.2222600679999971,"[4, 4, 2, 4, 4, 4, 0, 1, 3, 4]",50,100000,7
100,0,154.0,287,0.23618092199999907,"[1, 4, 1, 2, 2, 3, 1, 2, 2, 4]",50,100000,8
101,100000,198.0,312,0.25326390699999735,"[2, 4, 3, 3, 2, 4, 2, 3, 2, 4]",50,100000,8
102,0,61.0,312,0.26889213699999814,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 2]",50,100000,9
103,100000,194.0,364,0.2926133560000004,"[2, 4, 2, 3, 3, 4, 3, 2, 4, 2]",50,100000,9
104,0,151.0,364,0.30724911399999755,"[4, 1, 2, 3, 4, 1, 0, 4, 1, 2]",50,100000,10
105,100000,213.0,399,0.3275070879999973,"[4, 4, 4, 3, 4, 4, 2, 4, 1, 2]",50,100000,10
106,0,155.0,399,0.3417204809999994,"[3, 0, 2, 3, 3, 3, 1, 3, 2, 2]",50,100000,11
107,100000,201.0,430,0.3608300939999971,"[3, 3, 3, 3, 4, 3, 4, 3, 2, 3]",50,100000,11
108,0,62.0,430,0.37536366199999804,"[4, 0, 0, 2, 3, 1, 0, 0, 0, 0]",50,100000,12
109,100000,194.0,471,0.3974901620000004,"[4, 4, 0, 2, 4, 4, 4, 4, 3, 2]",50,100000,12
110,0,104.0,471,0.41189846500000016,"[4, 3, 3, 0, 0, 1, 4, 4, 1, 0]",50,100000,13
111,100000,201.0,501,0.43162522599999775,"[4, 3, 3, 4, 3, 3, 4, 4, 3, 1]",50,100000,13
112,0,133.0,501,0.4475654630000001,"[3, 3, 3, 1, 2, 0, 0, 4, 2, 2]",50,100000,14
113,100000,209.0,553,0.47385498799999937,"[3, 4, 3, 3, 4, 3, 2, 4, 3, 2]",50,100000,14
114,0,153.0,553,0.4894761449999976,"[3, 4, 0, 4, 3, 1, 3, 2, 1, 4]",50,100000,15
115,100000,210.0,578,0.5108182550000002,"[3, 4, 0, 4, 3, 4, 3, 4, 3, 4]",50,100000,15
116,0,111.0,578,0.5276856619999997,"[0, 0, 2, 3, 2, 0, 4, 0, 3, 3]",50,100000,16
117,100000,215.0,619,0.5534762919999991,"[3, 1, 3, 3, 4, 4, 4, 4, 3, 3]",50,100000,16
118,0,197.0,619,0.5689804259999995,"[2, 4, 1, 3, 3, 3, 2, 4, 3, 4]",50,100000,17
119,100000,207.0,640,0.590578450999999,"[3, 4, 1, 4, 3, 3, 2, 4, 3, 4]",50,100000,17
120,0,150.0,640,0.6065264189999979,"[1, 4, 0, 0, 3, 4, 4, 0, 4, 3]",50,100000,18
121,100000,203.0,674,0.6332950779999997,"[2, 4, 0, 3, 3, 4, 4, 3, 4, 4]",50,100000,18
122,0,83.0,674,0.6504833639999994,"[4, 0, 2, 2, 1, 2, 0, 2, 0, 0]",50,100000,19
123,100000,208.0,731,0.6825732169999981,"[4, 4, 3, 4, 4, 4, 3, 2, 4, 0]",50,100000,19
124,0,104.0,731,0.6989309999999982,"[2, 3, 2, 1, 3, 0, 1, 1, 1, 2]",50,100000,20
125,100000,201.0,784,0.7305748349999988,"[4, 4, 4, 4, 3, 4, 4, 2, 1, 2]",50,100000,20
126,0,143.0,784,0.747189860999999,"[4, 2, 0, 3, 1, 4, 4, 1, 1, 4]",50,100000,21
127,100000,181.0,800,0.7690580019999977,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",50,100000,21
128,0,121.0,800,0.7856727160000005,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",50,100000,22
129,100000,177.0,831,0.8126457419999973,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",50,100000,22
130,0,179.0,831,0.830197651999999,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",50,100000,23
131,100000,220.0,869,0.8607405849999985,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",50,100000,23
132,0,149.0,869,0.8772665939999982,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",50,100000,24
133,100000,200.0,900,0.9048031079999994,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",50,100000,24
134,0,125.0,900,0.9193506549999988,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",50,100000,25
135,100000,161.0,916,0.9408548059999973,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",50,100000,25
136,0,96.0,916,0.9586796529999972,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",50,100000,26
137,100000,177.0,952,0.9884450869999988,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",50,100000,26
138,0,125.0,952,1.0056603419999988,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",50,100000,27
139,100000,218.0,1006,1.0425191979999973,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",50,100000,27
140,0,145.0,1006,1.0576216780000003,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",50,100000,28
141,100000,218.0,1056,1.0904185129999995,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",50,100000,28
142,0,154.0,1056,1.1054341450000003,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",50,100000,29
143,100000,203.0,1095,1.1348880099999974,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",50,100000,29
144,0,142.0,1095,1.1537561269999976,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",50,100000,30
145,100000,206.0,1121,1.1817870989999975,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",50,100000,30
146,0,133.0,1121,1.200049515,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",50,100000,31
147,100000,182.0,1147,1.228758855999999,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",50,100000,31
148,0,147.0,1147,1.2442415189999991,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",50,100000,32
149,100000,192.0,1184,1.2746480570000003,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",50,100000,32
150,0,144.0,1184,1.291732720999999,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",50,100000,33
151,100000,221.0,1248,1.340299925,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",50,100000,33
152,0,140.0,1248,1.3566105919999991,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",50,100000,34
153,100000,219.0,1277,1.387548774999999,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",50,100000,34
154,0,0.0,1277,1.4077537579999984,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",50,100000,35
155,100000,207.0,1301,1.4387412379999986,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",50,100000,35
156,0,181.0,1301,1.4588703529999982,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",50,100000,36
157,100000,219.0,1324,1.490064298,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",50,100000,36
158,0,181.0,1324,1.509596981999998,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",50,100000,37
159,100000,202.0,1347,1.5411343829999993,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",50,100000,37
160,0,159.0,1347,1.5605242239999981,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",50,100000,38
161,100000,197.0,1365,1.590157872999999,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",50,100000,38
162,0,141.0,1365,1.6103897849999989,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",50,100000,39
163,100000,208.0,1424,1.6597205600000002,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",50,100000,39
164,0,111.0,1424,1.6778689159999978,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",50,100000,40
165,100000,202.0,1468,1.7220474350000003,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",50,100000,40
166,0,129.0,1468,1.742189922999998,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",50,100000,41
167,100000,185.0,1491,1.7736333860000002,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",50,100000,41
168,0,156.0,1491,1.7924901119999994,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",50,100000,42
169,100000,214.0,1518,1.8221430469999973,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",50,100000,42
170,0,146.0,1518,1.8389065010000003,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",50,100000,43
171,100000,205.0,1549,1.8718795269999973,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",50,100000,43
172,0,160.0,1549,1.8899126299999978,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",50,100000,44
173,100000,221.0,1591,1.9349428169999996,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",50,100000,44
174,0,147.0,1591,1.9535243889999983,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",50,100000,45
175,100000,215.0,1625,1.9949942459999974,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",50,100000,45
176,0,147.0,1625,2.014817825999998,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",50,100000,46
177,100000,216.0,1680,2.0679003300000005,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",50,100000,46
178,0,178.0,1680,2.0867531160000006,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",50,100000,47
179,100000,209.0,1702,2.1169573619999973,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",50,100000,47
180,0,122.0,1702,2.1347090049999977,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",50,100000,48
181,100000,177.0,1728,2.1660256679999996,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",50,100000,48
182,0,147.0,1728,2.1848031569999975,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",50,100000,49
183,100000,195.0,1755,2.225875969999997,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",50,100000,49
184,0,122.0,1755,2.2484801549999993,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",50,100000,50
185,100000,177.0,1773,2.282441549999998,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",50,100000,50
186,0,94.0,0,0.00013238200000031952,"[0, 4, 2, 1, 0, 1, 1, 0, 1, 4]",70,100000,0
187,100000,195.0,34,0.02417378100000178,"[4, 4, 4, 4, 4, 2, 1, 1, 1, 4]",70,100000,0
188,0,0.0,34,0.046553535000001034,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 3]",70,100000,1
189,100000,170.0,46,0.06909850200000278,"[3, 4, 1, 2, 0, 3, 4, 4, 4, 3]",70,100000,1
190,0,96.0,46,0.09149461900000233,"[2, 0, 3, 2, 2, 0, 1, 0, 2, 2]",70,100000,2
191,100000,168.0,74,0.1148098570000009,"[2, 3, 4, 3, 2, 0, 4, 4, 2, 3]",70,100000,2
192,0,153.0,74,0.13775499500000166,"[0, 2, 2, 0, 4, 3, 4, 0, 4, 3]",70,100000,3
193,100000,220.0,128,0.1637264990000027,"[0, 2, 4, 4, 4, 4, 4, 2, 4, 3]",70,100000,3
194,0,74.0,128,0.18714644099999944,"[0, 4, 0, 3, 2, 0, 0, 1, 1, 0]",70,100000,4
195,100000,201.0,162,0.21210166000000186,"[0, 4, 4, 3, 2, 4, 3, 4, 1, 4]",70,100000,4
196,0,135.0,162,0.23519628600000075,"[0, 2, 4, 0, 4, 3, 3, 0, 0, 3]",70,100000,5
197,100000,212.0,196,0.2606566820000005,"[4, 2, 4, 4, 4, 4, 3, 4, 0, 3]",70,100000,5
198,0,105.0,196,0.28382777000000203,"[1, 2, 0, 3, 0, 2, 4, 3, 2, 1]",70,100000,6
199,100000,188.0,234,0.31225959000000003,"[1, 4, 2, 3, 2, 2, 4, 4, 4, 3]",70,100000,6
200,0,143.0,234,0.3368611440000002,"[3, 2, 1, 4, 4, 4, 0, 0, 2, 0]",70,100000,7
201,100000,211.0,287,0.3671173730000028,"[4, 4, 2, 4, 4, 4, 0, 1, 3, 4]",70,100000,7
202,0,154.0,287,0.39107255400000085,"[1, 4, 1, 2, 2, 3, 1, 2, 2, 4]",70,100000,8
203,100000,198.0,312,0.41732285800000213,"[2, 4, 3, 3, 2, 4, 2, 3, 2, 4]",70,100000,8
204,0,61.0,312,0.44150968699999993,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 2]",70,100000,9
205,100000,194.0,364,0.47341488100000007,"[2, 4, 2, 3, 3, 4, 3, 2, 4, 2]",70,100000,9
206,0,151.0,364,0.49763274500000065,"[4, 1, 2, 3, 4, 1, 0, 4, 1, 2]",70,100000,10
207,100000,213.0,399,0.5267218570000018,"[4, 4, 4, 3, 4, 4, 2, 4, 1, 2]",70,100000,10
208,0,155.0,399,0.5489306240000005,"[3, 0, 2, 3, 3, 3, 1, 3, 2, 2]",70,100000,11
209,100000,201.0,430,0.5774972480000002,"[3, 3, 3, 3, 4, 3, 4, 3, 2, 3]",70,100000,11
210,0,62.0,430,0.6025655790000002,"[4, 0, 0, 2, 3, 1, 0, 0, 0, 0]",70,100000,12
211,100000,194.0,471,0.6344725550000021,"[4, 4, 0, 2, 4, 4, 4, 4, 3, 2]",70,100000,12
212,0,104.0,471,0.6602783320000007,"[4, 3, 3, 0, 0, 1, 4, 4, 1, 0]",70,100000,13
213,100000,201.0,501,0.6913367210000025,"[4, 3, 3, 4, 3, 3, 4, 4, 3, 1]",70,100000,13
214,0,133.0,501,0.7172040150000001,"[3, 3, 3, 1, 2, 0, 0, 4, 2, 2]",70,100000,14
215,100000,209.0,553,0.752846593000001,"[3, 4, 3, 3, 4, 3, 2, 4, 3, 2]",70,100000,14
216,0,153.0,553,0.776304906,"[3, 4, 0, 4, 3, 1, 3, 2, 1, 4]",70,100000,15
217,100000,210.0,578,0.806362386,"[3, 4, 0, 4, 3, 4, 3, 4, 3, 4]",70,100000,15
218,0,111.0,578,0.8305263200000006,"[0, 0, 2, 3, 2, 0, 4, 0, 3, 3]",70,100000,16
219,100000,215.0,619,0.8630408490000008,"[3, 1, 3, 3, 4, 4, 4, 4, 3, 3]",70,100000,16
220,0,197.0,619,0.8885264970000009,"[2, 4, 1, 3, 3, 3, 2, 4, 3, 4]",70,100000,17
221,100000,207.0,640,0.9214038789999996,"[3, 4, 1, 4, 3, 3, 2, 4, 3, 4]",70,100000,17
222,0,150.0,640,0.9471603430000002,"[1, 4, 0, 0, 3, 4, 4, 0, 4, 3]",70,100000,18
223,100000,203.0,674,0.9828311430000021,"[2, 4, 0, 3, 3, 4, 4, 3, 4, 4]",70,100000,18
224,0,83.0,674,1.0088003120000018,"[4, 0, 2, 2, 1, 2, 0, 2, 0, 0]",70,100000,19
225,100000,208.0,731,1.049387547000002,"[4, 4, 3, 4, 4, 4, 3, 2, 4, 0]",70,100000,19
226,0,104.0,731,1.0745361100000004,"[2, 3, 2, 1, 3, 0, 1, 1, 1, 2]",70,100000,20
227,100000,201.0,784,1.1156609599999996,"[4, 4, 4, 4, 3, 4, 4, 2, 1, 2]",70,100000,20
228,0,143.0,784,1.1387016060000015,"[4, 2, 0, 3, 1, 4, 4, 1, 1, 4]",70,100000,21
229,100000,181.0,800,1.1693131060000006,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",70,100000,21
230,0,121.0,800,1.1955988049999995,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",70,100000,22
231,100000,177.0,831,1.2317414650000025,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",70,100000,22
232,0,179.0,831,1.2607403559999995,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",70,100000,23
233,100000,220.0,869,1.3027701880000002,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",70,100000,23
234,0,149.0,869,1.329852680000002,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",70,100000,24
235,100000,200.0,900,1.3676757530000003,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",70,100000,24
236,0,125.0,900,1.395098076,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",70,100000,25
237,100000,161.0,916,1.4276292060000024,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",70,100000,25
238,0,96.0,916,1.4544930600000008,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",70,100000,26
239,100000,177.0,952,1.4923653340000023,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",70,100000,26
240,0,125.0,952,1.520526439000001,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",70,100000,27
241,100000,218.0,1006,1.5702302050000014,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",70,100000,27
242,0,145.0,1006,1.597551954,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",70,100000,28
243,100000,218.0,1056,1.637490604,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",70,100000,28
244,0,154.0,1056,1.663531939000002,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",70,100000,29
245,100000,203.0,1095,1.7084691010000022,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",70,100000,29
246,0,142.0,1095,1.7368031829999993,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",70,100000,30
247,100000,206.0,1121,1.7747810299999998,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",70,100000,30
248,0,133.0,1121,1.8026464690000026,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",70,100000,31
249,100000,182.0,1147,1.8430285029999993,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",70,100000,31
250,0,147.0,1147,1.8716141070000027,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",70,100000,32
251,100000,192.0,1184,1.9170280979999994,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",70,100000,32
252,0,144.0,1184,1.9407644180000005,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",70,100000,33
253,100000,221.0,1248,1.9945476180000021,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",70,100000,33
254,0,140.0,1248,2.019429134000003,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",70,100000,34
255,100000,219.0,1277,2.0605618810000017,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",70,100000,34
256,0,0.0,1277,2.085943685,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",70,100000,35
257,100000,207.0,1301,2.1259382460000005,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",70,100000,35
258,0,181.0,1301,2.1550657710000003,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",70,100000,36
259,100000,219.0,1324,2.196568325000001,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",70,100000,36
260,0,181.0,1324,2.2261453630000005,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",70,100000,37
261,100000,202.0,1347,2.2674271420000025,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",70,100000,37
262,0,159.0,1347,2.296819826,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",70,100000,38
263,100000,197.0,1365,2.3358754750000017,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",70,100000,38
264,0,141.0,1365,2.365411163000001,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",70,100000,39
265,100000,208.0,1424,2.4250627310000006,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",70,100000,39
266,0,111.0,1424,2.450485437000001,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",70,100000,40
267,100000,202.0,1468,2.499873012000002,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",70,100000,40
268,0,129.0,1468,2.5258205149999995,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",70,100000,41
269,100000,185.0,1491,2.5651292920000017,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",70,100000,41
270,0,156.0,1491,2.5952830119999994,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",70,100000,42
271,100000,214.0,1518,2.6405568420000023,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",70,100000,42
272,0,146.0,1518,2.671352649000003,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",70,100000,43
273,100000,205.0,1549,2.7211035169999995,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",70,100000,43
274,0,160.0,1549,2.7531109869999995,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",70,100000,44
275,100000,221.0,1591,2.807103423000001,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",70,100000,44
276,0,147.0,1591,2.833367795000001,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",70,100000,45
277,100000,215.0,1625,2.876118582,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",70,100000,45
278,0,147.0,1625,2.9049699630000028,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",70,100000,46
279,100000,216.0,1680,2.970225396,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",70,100000,46
280,0,178.0,1680,2.9989495710000007,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",70,100000,47
281,100000,209.0,1702,3.0462252340000013,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",70,100000,47
282,0,122.0,1702,3.0760694020000017,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",70,100000,48
283,100000,177.0,1728,3.1245099810000028,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",70,100000,48
284,0,147.0,1728,3.1558006049999996,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",70,100000,49
285,100000,195.0,1755,3.203853772000002,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",70,100000,49
286,0,122.0,1755,3.229905529,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",70,100000,50
287,100000,177.0,1773,3.2696492190000015,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",70,100000,50
288,0,160.0,1773,3.297246697000002,"[2, 2, 2, 3, 2, 3, 0, 2, 2, 4]",70,100000,51
289,100000,214.0,1807,3.3519869920000005,"[2, 2, 3, 4, 3, 3, 0, 4, 4, 4]",70,100000,51
290,0,164.0,1807,3.3801969960000022,"[2, 2, 1, 3, 4, 4, 4, 1, 4, 0]",70,100000,52
291,100000,204.0,1827,3.4248063730000027,"[2, 2, 2, 3, 4, 4, 4, 1, 4, 4]",70,100000,52
292,0,105.0,1827,3.451884530000001,"[0, 0, 1, 0, 4, 1, 4, 4, 2, 0]",70,100000,53
293,100000,184.0,1862,3.501711710000002,"[3, 4, 4, 0, 4, 3, 4, 4, 3, 0]",70,100000,53
294,0,102.0,1862,3.528279155,"[1, 3, 2, 0, 1, 1, 3, 4, 1, 1]",70,100000,54
295,100000,221.0,1910,3.5908045100000017,"[2, 3, 4, 4, 4, 4, 4, 4, 3, 1]",70,100000,54
296,0,0.0,1910,3.622583685000002,"[2, 4, 2, 3, 3, 3, 1, 4, 4, 4]",70,100000,55
297,100000,201.0,1924,3.6689299220000002,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4]",70,100000,55
298,0,103.0,1924,3.701785603000001,"[2, 2, 0, 0, 3, 3, 1, 1, 1, 2]",70,100000,56
299,100000,190.0,1969,3.764860531,"[4, 4, 4, 2, 4, 3, 2, 3, 1, 2]",70,100000,56
300,0,75.0,1969,3.793786728000004,"[1, 3, 0, 0, 1, 1, 0, 1, 0, 4]",70,100000,57
301,100000,189.0,2007,3.844411302000001,"[4, 3, 1, 4, 1, 3, 3, 4, 3, 4]",70,100000,57
302,0,169.0,2007,3.8723462019999992,"[0, 3, 1, 4, 2, 4, 2, 4, 1, 3]",70,100000,58
